FILENAME,MJD,BAND,FIELD_NO_S,FLUXCAL_NO_S,FLUXCALERR_NO_S,PHOTFLAG_NO_S,GAIN_NO_S,ZPT_NO_S,PSF_NO_S,SKY_SIG_NO_S,SIM_MAGOBS_NO_S,FIELD_PLUS_S,FLUXCAL_PLUS_S,FLUXCALERR_PLUS_S,PHOTFLAG_PLUS_S,GAIN_PLUS_S,ZPT_PLUS_S,PSF_PLUS_S,SKY_SIG_PLUS_S,SIM_MAGOBS_PLUS_S,_merge
SN001019,61342.1491,LSST-i,DDF,127814.0,16.705,4096,1.0,34.17,1.83,152.7,14.732,DDF,139201.0,17.421,4096,1.0,34.17,1.83,152.7,14.6426,both
SN001019,61342.1589,LSST-r,DDF,188364.0,18.899,4096,1.0,34.32,2.26,146.4,14.3191,DDF,200231.0,19.478,4096,1.0,34.32,2.26,146.4,14.2479,both
SN001020,60912.2121,LSST-i,DDF,125931.0,18.241,6144,1.0,33.99,3.03,134.8,14.745,DDF,113822.0,17.379,6144,1.0,33.99,3.03,134.8,14.8587,both
SN001020,60912.2218,LSST-r,DDF,178602.0,20.805,4096,1.0,34.05,2.92,84.48,14.3664,DDF,169755.0,20.288,4096,1.0,34.05,2.92,84.48,14.423,both
SN001020,60919.2135,LSST-g,DDF,258882.0,35.546,4096,1.0,33.29,3.18,66.08,13.9665,DDF,259940.0,35.618,4096,1.0,33.29,3.18,66.08,13.9546,both
SN001020,60919.2202,LSST-i,DDF,123294.0,17.472,4096,1.0,34.06,2.88,144.1,14.7758,DDF,116452.0,17.0,4096,1.0,34.06,2.88,144.1,14.8383,both
SN001020,60919.2299,LSST-r,DDF,235224.0,22.729,4096,1.0,34.16,3.13,107.6,14.0777,DDF,231946.0,22.572,4096,1.0,34.16,3.13,107.6,14.0804,both
SN001021,60998.2088,LSST-g,DDF,188649.0,65.893,4096,1.0,31.6,3.36,16.46,14.3049,DDF,187555.0,65.702,4096,1.0,31.6,3.36,16.46,14.3188,both
SN001021,61002.129,LSST-i,DDF,128735.0,53.041,6144,1.0,31.66,1.65,37.61,14.7229,DDF,133245.0,53.955,6144,1.0,31.66,1.65,37.61,14.6874,both
SN001021,61005.0466,LSST-g,DDF,247762.0,22.694,4096,1.0,34.21,2.92,68.23,14.0092,DDF,259573.0,23.227,4096,1.0,34.21,2.92,68.23,13.9631,both
SN001021,61005.0543,LSST-i,DDF,120324.0,11.585,4096,1.0,34.9,2.22,175.3,14.7949,DDF,127671.0,11.928,4096,1.0,34.9,2.22,175.3,14.7357,both
SN001021,61005.064,LSST-r,DDF,220981.0,14.916,4096,1.0,35.0,2.65,130.4,14.1431,DDF,231097.0,15.251,4096,1.0,35.0,2.65,130.4,14.0888,both
SN001024,61798.0413,LSST-i,DDF,119492.0,50.989,4096,1.0,31.67,1.99,38.14,14.8081,DDF,123260.0,51.777,4096,1.0,31.67,1.99,38.14,14.7718,both
SN001024,61800.1039,LSST-r,DDF,209092.0,65.886,6144,1.0,31.71,1.92,24.98,14.2011,DDF,216621.0,67.058,6144,1.0,31.71,1.92,24.98,14.1624,both
SN001024,61800.1278,LSST-g,DDF,225893.0,72.98,4096,1.0,31.57,1.98,15.03,14.1159,DDF,234336.0,74.33,4096,1.0,31.57,1.98,15.03,14.0669,both
SN001026,61313.347,LSST-g,DDF,214094.0,27.371,6144,1.0,33.65,2.04,104.1,14.1744,DDF,211421.0,27.201,6144,1.0,33.65,2.04,104.1,14.192,both
SN001026,61313.3537,LSST-i,DDF,124023.0,16.225,4096,1.0,34.2,1.82,150.5,14.7661,DDF,122347.0,16.116,4096,1.0,34.2,1.82,150.5,14.7875,both
SN001026,61313.3634,LSST-r,DDF,190853.0,18.754,4096,1.0,34.35,2.21,147.6,14.3028,DDF,178071.0,18.124,4096,1.0,34.35,2.21,147.6,14.3807,both
SN001026,61322.2355,LSST-g,DDF,198120.0,29.827,4096,1.0,33.37,1.48,32.59,14.2712,DDF,199480.0,29.929,4096,1.0,33.37,1.48,32.59,14.2532,both
SN001026,61322.2421,LSST-i,DDF,96742.1,14.529,4096,1.0,34.16,1.35,113.1,15.0394,DDF,109104.0,15.423,4096,1.0,34.16,1.35,113.1,14.9115,both
SN001026,61322.2518,LSST-r,DDF,186283.0,19.382,4096,1.0,34.24,1.35,76.19,14.3174,DDF,188572.0,19.501,4096,1.0,34.24,1.35,76.19,14.31,both
SN001028,60919.2146,LSST-g,DDF,224230.0,23.641,4096,1.0,34.02,2.99,93.2,14.1169,DDF,245306.0,24.716,4096,1.0,34.02,2.99,93.2,14.0272,both
SN001028,60919.2222,LSST-i,DDF,134262.0,12.903,4096,1.0,34.81,2.96,204.9,14.6843,DDF,148644.0,13.551,4096,1.0,34.81,2.96,204.9,14.5689,both
SN001028,60919.232,LSST-r,DDF,194232.0,14.652,4096,1.0,34.91,3.27,152.0,14.2855,DDF,219234.0,15.551,4096,1.0,34.91,3.27,152.0,14.1465,both
SN001028,60929.3036,LSST-g,DDF,235170.0,29.196,6144,1.0,33.61,1.84,107.5,14.0653,DDF,244079.0,29.739,6144,1.0,33.61,1.84,107.5,14.0311,both
SN001028,60929.3102,LSST-i,DDF,112127.0,15.493,4096,1.0,34.19,1.63,155.8,14.8747,DDF,107839.0,15.199,4096,1.0,34.19,1.63,155.8,14.918,both
SN001028,60929.3199,LSST-r,DDF,223948.0,20.347,4096,1.0,34.34,1.66,152.4,14.1229,DDF,225035.0,20.396,4096,1.0,34.34,1.66,152.4,14.116,both
SN001028,60930.3979,LSST-i,DDF,107706.0,48.516,4096,1.0,31.69,2.67,45.55,14.9204,DDF,103671.0,47.631,4096,1.0,31.69,2.67,45.55,14.9615,both
SN001031,61443.0835,LSST-r,DDF,117708.0,49.45,6144,1.0,31.71,1.53,26.04,14.8233,DDF,104282.0,46.555,6144,1.0,31.71,1.53,26.04,14.9545,both
SN001033,61112.0033,LSST-i,DDF,101060.0,48.173,4096,1.0,31.91,4.06,97.22,14.982,DDF,102745.0,48.473,4096,1.0,31.91,4.06,97.22,14.9623,both
SN001034,61369.1494,LSST-i,DDF,116673.0,35.39,4096,1.0,32.45,1.69,88.42,14.8344,DDF,102022.0,33.152,4096,1.0,32.45,1.69,88.42,14.9826,both
SN001034,61376.0959,LSST-r,DDF,171406.0,58.537,4096,1.0,31.75,1.46,24.93,14.4136,DDF,198660.0,63.011,4096,1.0,31.75,1.46,24.93,14.2517,both
SN001034,61376.1206,LSST-i,DDF,92437.9,44.908,4096,1.0,31.66,1.27,36.84,15.0854,DDF,98325.5,46.307,4096,1.0,31.66,1.27,36.84,15.0127,both
SN001034,61377.0545,LSST-g,DDF,167850.0,59.789,4096,1.0,31.68,1.42,15.3,14.4365,DDF,160891.0,58.538,4096,1.0,31.68,1.42,15.3,14.488,both
SN001034,61377.0793,LSST-r,DDF,162882.0,57.36,4096,1.0,31.74,1.82,24.52,14.4643,DDF,192885.0,62.404,4096,1.0,31.74,1.82,24.52,14.2828,both
SN001034,61378.0515,LSST-g,DDF,157272.0,18.582,4096,1.0,34.15,2.95,48.22,14.5045,DDF,150669.0,18.189,4096,1.0,34.15,2.95,48.22,14.5589,both
SN001034,61378.0592,LSST-i,DDF,81126.4,9.5201,4096,1.0,34.91,2.59,158.4,15.2239,DDF,90746.9,10.054,4096,1.0,34.91,2.59,158.4,15.0997,both
SN001034,61378.0689,LSST-r,DDF,154068.0,12.507,4096,1.0,34.99,2.46,109.8,14.5229,DDF,186561.0,13.756,4096,1.0,34.99,2.46,109.8,14.3254,both
SN001036,61813.0552,LSST-g,DDF,309619.0,23.686,4096,1.0,34.36,1.57,166.7,13.7715,DDF,320544.0,24.099,4096,1.0,34.36,1.57,166.7,13.7382,both
SN001036,61813.0617,LSST-i,DDF,133158.0,11.687,4096,1.0,34.99,1.67,248.5,14.6861,DDF,125151.0,11.336,4096,1.0,34.99,1.67,248.5,14.7626,both
SN001036,61813.0725,LSST-r,DDF,270034.0,16.004,4096,1.0,35.07,1.98,260.5,13.9248,DDF,270661.0,16.022,4096,1.0,35.07,1.98,260.5,13.9213,both
SN001036,61814.0499,LSST-r,DDF,269571.0,71.777,4096,1.0,31.8,1.44,40.29,13.9297,DDF,268652.0,71.655,4096,1.0,31.8,1.44,40.29,13.9265,both
SN001036,61814.0742,LSST-i,DDF,130725.0,53.553,4096,1.0,31.66,1.48,51.44,14.7081,DDF,120870.0,51.52,4096,1.0,31.66,1.48,51.44,14.798,both
SN001040,61388.2423,LSST-g,DDF,100528.0,16.759,4096,1.0,33.89,2.28,53.06,14.9985,DDF,101162.0,16.811,4096,1.0,33.89,2.28,53.06,14.9852,both
SN001040,61388.2499,LSST-i,DDF,79524.2,9.907,4096,1.0,34.81,2.26,193.7,15.2483,DDF,73547.9,9.541,4096,1.0,34.81,2.26,193.7,15.3353,both
SN001040,61388.2596,LSST-r,DDF,100115.0,10.585,4096,1.0,34.89,2.2,129.9,15.0026,DDF,91191.2,10.108,4096,1.0,34.89,2.2,129.9,15.1057,both
SN001040,61389.2352,LSST-g,DDF,115959.0,18.067,4096,1.0,33.88,2.01,52.26,14.833,DDF,117596.0,18.193,4096,1.0,33.88,2.01,52.26,14.8178,both
SN001040,61389.248,LSST-i,DDF,89350.8,10.324,4096,1.0,34.86,2.78,198.4,15.1293,DDF,84081.6,10.03,4096,1.0,34.86,2.78,198.4,15.1916,both
SN001040,61389.2567,LSST-r,DDF,112744.0,10.993,4096,1.0,34.94,2.66,131.0,14.8666,DDF,106810.0,10.704,4096,1.0,34.94,2.66,131.0,14.9376,both
SN001040,61390.2434,LSST-g,DDF,131725.0,18.907,4096,1.0,33.92,2.23,53.29,14.6963,DDF,134334.0,19.093,4096,1.0,33.92,2.23,53.29,14.679,both
SN001040,61390.251,LSST-i,DDF,95346.6,10.785,4096,1.0,34.82,2.43,191.1,15.0439,DDF,93098.9,10.661,4096,1.0,34.82,2.43,191.1,15.0831,both
SN001040,61390.2607,LSST-r,DDF,125443.0,11.78,4096,1.0,34.9,2.21,128.9,14.7529,DDF,120731.0,11.559,4096,1.0,34.9,2.21,128.9,14.7938,both
SN001040,61395.2676,LSST-g,DDF,163600.0,13.514,4096,1.0,34.89,2.33,137.3,14.4644,DDF,168601.0,13.717,4096,1.0,34.89,2.33,137.3,14.4307,both
SN001040,61395.2752,LSST-i,DDF,99348.3,7.545,4096,1.0,35.63,2.01,287.7,15.0013,DDF,103562.0,7.6997,4096,1.0,35.63,2.01,287.7,14.968,both
SN001040,61395.2849,LSST-r,DDF,158745.0,9.0026,4096,1.0,35.74,2.15,224.6,14.4922,DDF,168817.0,9.2812,4096,1.0,35.74,2.15,224.6,14.4345,both
SN001040,61396.212,LSST-g,DDF,161796.0,20.626,4096,1.0,34.01,2.84,190.3,14.4753,DDF,167745.0,20.982,4096,1.0,34.01,2.84,190.3,14.4367,both
SN001040,61396.2196,LSST-i,DDF,97096.4,11.034,4096,1.0,34.81,2.06,283.6,15.0337,DDF,99316.0,11.153,4096,1.0,34.81,2.06,283.6,14.9972,both
SN001040,61396.2293,LSST-r,DDF,160046.0,13.082,4096,1.0,34.95,1.82,278.4,14.4949,DDF,167629.0,13.382,4096,1.0,34.95,1.82,278.4,14.4315,both
SN001041,61276.3309,LSST-i,DDF,83512.4,42.22,4096,1.0,31.69,1.36,45.72,15.1936,DDF,87228.6,43.138,4096,1.0,31.69,1.36,45.72,15.1543,both
SN001041,61276.3549,LSST-r,DDF,131652.0,49.743,6144,1.0,31.82,1.44,35.6,14.6945,DDF,143327.0,51.892,6144,1.0,31.82,1.44,35.6,14.6117,both
SN001042,61405.2979,LSST-r,DDF,201284.0,62.921,4096,1.0,31.78,2.75,38.26,14.2388,DDF,201167.0,62.903,4096,1.0,31.78,2.75,38.26,14.2539,both
SN001042,61405.3314,LSST-i,DDF,119529.0,36.63,6144,1.0,32.41,2.7,63.2,14.7938,DDF,131413.0,38.352,6144,1.0,32.41,2.7,63.2,14.6977,both
SN001042,61406.33,LSST-r,DDF,205011.0,63.971,4096,1.0,31.76,2.7,33.14,14.22,DDF,201594.0,63.441,4096,1.0,31.76,2.7,33.14,14.2348,both
SN001042,61406.3451,LSST-i,DDF,116824.0,36.015,4096,1.0,32.41,2.24,61.23,14.8204,DDF,127254.0,37.556,4096,1.0,32.41,2.24,61.23,14.7316,both
SN001042,61409.3069,LSST-r,DDF,199727.0,45.271,4096,1.0,32.48,2.75,39.04,14.2435,DDF,198368.0,45.117,4096,1.0,32.48,2.75,39.04,14.2527,both
SN001042,61411.3123,LSST-i,DDF,97812.0,46.576,4096,1.0,31.65,1.8,38.85,15.0168,DDF,99665.9,47.009,4096,1.0,31.65,1.8,38.85,15.0074,both
SN001042,61413.2317,LSST-g,DDF,181490.0,66.285,4096,1.0,31.55,4.44,16.76,14.3506,DDF,184333.0,66.797,4096,1.0,31.55,4.44,16.76,14.3381,both
SN001044,61105.1185,LSST-g,DDF,159459.0,27.661,6144,1.0,33.34,2.51,132.3,14.4926,DDF,152134.0,27.043,6144,1.0,33.34,2.51,132.3,14.5402,both
SN001044,61105.1271,LSST-i,DDF,94977.2,15.577,4096,1.0,34.05,2.37,191.0,15.0574,DDF,102702.0,16.161,4096,1.0,34.05,2.37,191.0,14.9584,both
SN001044,61105.1369,LSST-r,DDF,159875.0,19.41,4096,1.0,34.12,2.66,195.6,14.4949,DDF,160033.0,19.42,4096,1.0,34.12,2.66,195.6,14.4827,both
SN001044,61109.0256,LSST-g,DDF,131777.0,24.686,4096,1.0,33.34,2.15,34.56,14.698,DDF,125931.0,24.133,4096,1.0,33.34,2.15,34.56,14.7493,both
SN001044,61109.0343,LSST-i,DDF,75823.4,13.109,4096,1.0,34.13,1.78,120.6,15.2967,DDF,75247.4,13.06,4096,1.0,34.13,1.78,120.6,15.3139,both
SN001044,61109.0441,LSST-r,DDF,137699.0,17.007,4096,1.0,34.2,2.04,81.99,14.6573,DDF,129935.0,16.523,4096,1.0,34.2,2.04,81.99,14.7103,both
SN001047,61231.9596,LSST-i,DDF,106479.0,40.589,4096,1.0,32.28,3.54,120.6,14.9274,DDF,104661.0,40.314,4096,1.0,32.28,3.54,120.6,14.9452,both
SN001049,61088.0416,LSST-g,DDF,196768.0,21.056,4096,1.0,34.12,2.26,50.29,14.2478,DDF,198831.0,21.166,4096,1.0,34.12,2.26,50.29,14.2496,both
SN001049,61088.0492,LSST-i,DDF,119605.0,11.58,4096,1.0,34.89,1.99,168.8,14.8054,DDF,115787.0,11.396,4096,1.0,34.89,1.99,168.8,14.8456,both
SN001049,61088.0589,LSST-r,DDF,172888.0,13.428,4096,1.0,34.96,2.24,116.5,14.4105,DDF,159011.0,12.88,4096,1.0,34.96,2.24,116.5,14.4981,both
SN001049,61095.0443,LSST-g,DDF,213995.0,21.176,6144,1.0,34.22,4.74,89.26,14.1686,DDF,213706.0,21.161,6144,1.0,34.22,4.74,89.26,14.1804,both
SN001049,61095.0519,LSST-i,DDF,108074.0,11.453,4096,1.0,34.88,4.17,196.1,14.9122,DDF,110054.0,11.55,4096,1.0,34.88,4.17,196.1,14.9007,both
SN001049,61095.0616,LSST-r,DDF,197112.0,14.306,4096,1.0,34.98,3.4,160.4,14.2547,DDF,206986.0,14.653,4096,1.0,34.98,3.4,160.4,14.203,both
SN001050,61806.2436,LSST-g,DDF,172325.0,19.348,6144,1.0,34.16,2.1,54.94,14.4116,DDF,160163.0,18.654,6144,1.0,34.16,2.1,54.94,14.4813,both
SN001050,61806.2513,LSST-i,DDF,112906.0,11.208,4096,1.0,34.9,2.01,173.1,14.8732,DDF,105342.0,10.832,4096,1.0,34.9,2.01,173.1,14.9354,both
SN001050,61806.261,LSST-r,DDF,155616.0,12.57,4096,1.0,34.99,2.2,123.0,14.5133,DDF,147354.0,12.233,4096,1.0,34.99,2.2,123.0,14.5777,both
SN001050,61815.0815,LSST-g,DDF,181881.0,20.755,4096,1.0,34.08,2.66,114.5,14.3585,DDF,175575.0,20.397,4096,1.0,34.08,2.66,114.5,14.3922,both
SN001050,61815.0891,LSST-i,DDF,96241.4,10.796,4096,1.0,34.85,2.29,264.1,15.0367,DDF,101708.0,11.083,4096,1.0,34.85,2.29,264.1,14.9786,both
SN001050,61815.1074,LSST-r,DDF,179166.0,13.306,4096,1.0,35.04,2.38,257.1,14.368,DDF,184579.0,13.501,4096,1.0,35.04,2.38,257.1,14.34,both
SN001050,61816.2297,LSST-r,DDF,172421.0,57.041,4096,1.0,31.82,1.69,47.36,14.41,DDF,180031.0,58.275,4096,1.0,31.82,1.69,47.36,14.3705,both
SN001050,61816.2535,LSST-i,DDF,90867.2,44.723,4096,1.0,31.67,1.81,50.5,15.1032,DDF,96337.1,46.017,4096,1.0,31.67,1.81,50.5,15.0334,both
SN001051,61639.225,LSST-g,DDF,233493.0,36.885,4096,1.0,33.14,4.0,102.9,14.0735,DDF,265120.0,39.191,4096,1.0,33.14,4.0,102.9,13.9434,both
SN001051,61639.2295,LSST-i,DDF,114793.0,18.182,4096,1.0,34.0,4.01,182.0,14.8507,DDF,106753.0,17.618,4096,1.0,34.0,4.01,182.0,14.9283,both
SN001051,61639.2372,LSST-r,DDF,222598.0,22.983,4096,1.0,34.11,3.6,165.3,14.133,DDF,229361.0,23.314,4096,1.0,34.11,3.6,165.3,14.1021,both
SN001051,61643.2149,LSST-g,DDF,211796.0,37.502,6144,1.0,32.95,3.63,31.34,14.1841,DDF,240921.0,39.986,6144,1.0,32.95,3.63,31.34,14.0495,both
SN001051,61643.2236,LSST-i,DDF,99711.5,16.64,4096,1.0,33.99,4.09,133.6,15.0031,DDF,104652.0,17.012,4096,1.0,33.99,4.09,133.6,14.9539,both
SN001051,61643.2333,LSST-r,DDF,202645.0,22.209,4096,1.0,34.05,3.74,83.83,14.2461,DDF,214381.0,22.834,4096,1.0,34.05,3.74,83.83,14.1643,both
SN001053,61766.0631,LSST-g,DDF,294741.0,25.29,4096,1.0,34.16,2.01,52.77,13.8224,DDF,295302.0,25.314,4096,1.0,34.16,2.01,52.77,13.8228,both
SN001053,61766.0707,LSST-i,DDF,141648.0,12.461,4096,1.0,34.91,1.82,168.2,14.6073,DDF,132867.0,12.072,4096,1.0,34.91,1.82,168.2,14.6878,both
SN001053,61766.0804,LSST-r,DDF,247055.0,15.809,4096,1.0,34.99,1.79,118.8,14.015,DDF,245744.0,15.767,4096,1.0,34.99,1.79,118.8,14.0103,both
SN001053,61775.0667,LSST-r,DDF,230093.0,14.874,6144,1.0,35.06,2.79,200.7,14.0931,DDF,243092.0,15.282,6144,1.0,35.06,2.79,200.7,14.0507,both
SN001055,61386.335,LSST-i,DDF,110266.0,35.005,4096,1.0,32.4,1.84,56.49,14.8938,DDF,82510.1,30.348,4096,1.0,32.4,1.84,56.49,15.2168,both
SN001055,61387.231,LSST-g,DDF,166712.0,22.604,4096,1.0,33.79,3.02,51.58,14.4425,DDF,148091.0,21.312,4096,1.0,33.79,3.02,51.58,14.5626,both
SN001055,61387.2386,LSST-i,DDF,114662.0,12.111,4096,1.0,34.77,2.56,198.3,14.8506,DDF,89582.8,10.755,4096,1.0,34.77,2.56,198.3,15.1214,both
SN001055,61387.2483,LSST-r,DDF,157737.0,13.52,4096,1.0,34.85,2.44,131.1,14.5081,DDF,132459.0,12.401,4096,1.0,34.85,2.44,131.1,14.6924,both
SN001055,61389.2352,LSST-g,DDF,183640.0,22.722,4096,1.0,33.88,2.01,52.26,14.3397,DDF,166761.0,21.655,4096,1.0,33.88,2.01,52.26,14.4375,both
SN001055,61389.2527,LSST-i,DDF,116857.0,11.472,4096,1.0,34.91,2.74,204.5,14.8314,DDF,100275.0,10.658,4096,1.0,34.91,2.74,204.5,14.9926,both
SN001055,61389.2604,LSST-r,DDF,177328.0,13.437,4096,1.0,34.99,2.63,134.0,14.3873,DDF,161532.0,12.83,4096,1.0,34.99,2.63,134.0,14.4765,both
SN001055,61395.2676,LSST-g,DDF,181914.0,14.244,4096,1.0,34.89,2.33,137.3,14.3525,DDF,172745.0,13.883,4096,1.0,34.89,2.33,137.3,14.4141,both
SN001055,61395.2752,LSST-i,DDF,101235.0,7.6147,4096,1.0,35.63,2.01,287.7,14.9914,DDF,106857.0,7.8186,4096,1.0,35.63,2.01,287.7,14.9262,both
SN001055,61395.2849,LSST-r,DDF,188977.0,9.8152,4096,1.0,35.74,2.15,224.6,14.3115,DDF,205791.0,10.239,4096,1.0,35.74,2.15,224.6,14.2148,both
SN001055,61396.212,LSST-g,DDF,177881.0,21.574,4096,1.0,34.01,2.84,190.3,14.3696,DDF,169041.0,21.058,4096,1.0,34.01,2.84,190.3,14.4306,both
SN001055,61396.2196,LSST-i,DDF,98898.4,11.131,4096,1.0,34.81,2.06,283.6,15.0088,DDF,107123.0,11.563,4096,1.0,34.81,2.06,283.6,14.9244,both
SN001055,61396.2293,LSST-r,DDF,187415.0,14.135,4096,1.0,34.95,1.82,278.4,14.326,DDF,205922.0,14.804,4096,1.0,34.95,1.82,278.4,14.216,both
SN001057,61234.2995,LSST-r,DDF,183461.0,43.533,4096,1.0,32.47,2.33,35.48,14.3453,DDF,183725.0,43.564,4096,1.0,32.47,2.33,35.48,14.3348,both
SN001057,61234.3233,LSST-i,DDF,110262.0,35.092,6144,1.0,32.4,2.38,51.18,14.8871,DDF,108654.0,34.839,6144,1.0,32.4,2.38,51.18,14.9108,both
SN001059,60978.0414,LSST-r,DDF,231518.0,65.987,4096,1.0,31.82,1.87,38.93,14.0843,DDF,242958.0,67.589,4096,1.0,31.82,1.87,38.93,14.0352,both
SN001059,60978.0655,LSST-i,DDF,147656.0,56.102,6144,1.0,31.69,1.8,43.28,14.5787,DDF,167921.0,59.789,6144,1.0,31.69,1.8,43.28,14.4286,both
SN001059,60981.1416,LSST-i,DDF,141152.0,54.086,4096,1.0,31.72,1.34,56.24,14.6254,DDF,152457.0,56.189,4096,1.0,31.72,1.34,56.24,14.5409,both
SN001061,61231.4192,LSST-i,DDF,117359.0,36.397,4096,1.0,32.4,2.64,60.01,14.8275,DDF,119169.0,36.669,4096,1.0,32.4,2.64,60.01,14.8133,both
SN001061,61233.4247,LSST-r,DDF,198808.0,45.034,6144,1.0,32.49,3.23,40.18,14.2527,DDF,190631.0,44.108,6144,1.0,32.49,3.23,40.18,14.305,both
SN001061,61233.4359,LSST-i,DDF,111072.0,34.938,4096,1.0,32.42,2.15,60.92,14.887,DDF,115234.0,35.573,4096,1.0,32.42,2.15,60.92,14.8479,both
SN001061,61237.3134,LSST-g,DDF,187304.0,24.451,4096,1.0,33.77,7.21,50.93,14.3185,DDF,190322.0,24.641,4096,1.0,33.77,7.21,50.93,14.3025,both
SN001061,61237.321,LSST-i,DDF,93757.9,11.597,4096,1.0,34.76,4.87,194.5,15.0708,DDF,98020.8,11.824,4096,1.0,34.76,4.87,194.5,15.0149,both
SN001061,61237.3307,LSST-r,DDF,179509.0,14.486,4096,1.0,34.85,3.68,129.3,14.3706,DDF,174475.0,14.286,4096,1.0,34.85,3.68,129.3,14.397,both
SN001063,60933.4029,LSST-i,DDF,110194.0,48.481,4096,1.0,31.7,1.98,47.32,14.8918,DDF,118374.0,50.213,4096,1.0,31.7,1.98,47.32,14.8203,both
SN001063,60934.2783,LSST-g,DDF,185008.0,63.647,6144,1.0,31.65,1.6,14.99,14.3285,DDF,187429.0,64.062,6144,1.0,31.65,1.6,14.99,14.3118,both
SN001063,60934.3033,LSST-r,DDF,186823.0,61.108,4096,1.0,31.75,1.5,24.22,14.3147,DDF,199855.0,63.2,4096,1.0,31.75,1.5,24.22,14.2523,both
SN001063,60939.2012,LSST-g,DDF,171552.0,20.298,4096,1.0,34.05,1.72,48.09,14.4158,DDF,182931.0,20.96,4096,1.0,34.05,1.72,48.09,14.3466,both
SN001063,60939.2088,LSST-i,DDF,94213.7,10.318,4096,1.0,34.88,1.63,171.8,15.0632,DDF,92811.5,10.241,4096,1.0,34.88,1.63,171.8,15.0814,both
SN001063,60939.2185,LSST-r,DDF,179267.0,13.658,4096,1.0,34.96,1.77,113.7,14.3773,DDF,176166.0,13.54,4096,1.0,34.96,1.77,113.7,14.385,both
SN001063,60940.3831,LSST-r,DDF,170973.0,58.477,4096,1.0,31.75,1.66,24.38,14.4221,DDF,165370.0,57.513,4096,1.0,31.75,1.66,24.38,14.455,both
SN001064,61028.0589,LSST-g,DDF,199300.0,20.705,4096,1.0,34.17,1.97,52.51,14.2551,DDF,208030.0,21.153,4096,1.0,34.17,1.97,52.51,14.2075,both
SN001064,61028.0665,LSST-i,DDF,122912.0,11.62,4096,1.0,34.91,1.9,166.4,14.7822,DDF,138280.0,12.317,4096,1.0,34.91,1.9,166.4,14.6423,both
SN001064,61028.0763,LSST-r,DDF,171123.0,13.17,4096,1.0,34.99,2.07,117.0,14.4123,DDF,181947.0,13.579,4096,1.0,34.99,2.07,117.0,14.3477,both
SN001066,61356.208,LSST-r,DDF,189629.0,61.557,4096,1.0,31.75,1.41,23.8,14.3111,DDF,190984.0,61.776,4096,1.0,31.75,1.41,23.8,14.3061,both
SN001066,61356.232,LSST-i,DDF,120732.0,51.344,6144,1.0,31.66,1.63,34.86,14.7993,DDF,119874.0,51.162,6144,1.0,31.66,1.63,34.86,14.8053,both
SN001066,61357.2133,LSST-g,DDF,213099.0,30.955,4096,1.0,33.37,2.75,31.86,14.1829,DDF,206300.0,30.458,4096,1.0,33.37,2.75,31.86,14.2093,both
SN001066,61357.222,LSST-i,DDF,118787.0,16.324,4096,1.0,34.15,3.01,109.9,14.8153,DDF,117178.0,16.216,4096,1.0,34.15,3.01,109.9,14.8238,both
SN001066,61357.2317,LSST-r,DDF,195330.0,20.118,4096,1.0,34.22,3.74,74.26,14.2762,DDF,194426.0,20.072,4096,1.0,34.22,3.74,74.26,14.2804,both
SN001066,61363.2216,LSST-i,DDF,97595.8,45.951,4096,1.0,31.68,1.95,39.95,15.0209,DDF,102554.0,47.085,4096,1.0,31.68,1.95,39.95,14.9654,both
SN001066,61364.2463,LSST-i,DDF,92706.0,44.517,4096,1.0,31.69,1.67,41.58,15.0845,DDF,99333.0,46.06,4096,1.0,31.69,1.67,41.58,15.0118,both
SN001066,61364.2725,LSST-r,DDF,177452.0,59.148,4096,1.0,31.77,2.33,29.33,14.3778,DDF,176243.0,58.948,4096,1.0,31.77,2.33,29.33,14.3825,both
SN001066,61364.2837,LSST-g,DDF,183894.0,28.74,4096,1.0,33.37,1.72,32.49,14.3428,DDF,177749.0,28.257,4096,1.0,33.37,1.72,32.49,14.3703,both
SN001066,61365.0469,LSST-i,DDF,87569.6,14.268,4096,1.0,34.13,2.18,168.5,15.1372,DDF,95837.0,14.899,4096,1.0,34.13,2.18,168.5,15.0515,both
SN001066,61365.0566,LSST-r,DDF,171590.0,18.517,4096,1.0,34.27,2.3,162.9,14.4193,DDF,170096.0,18.438,4096,1.0,34.27,2.3,162.9,14.4212,both
SN001069,61163.9809,LSST-g,DDF,149086.0,16.742,6144,1.0,34.32,1.63,109.5,14.5711,DDF,141508.0,16.313,6144,1.0,34.32,1.63,109.5,14.6184,both
SN001069,61163.9885,LSST-i,DDF,104418.0,10.63,4096,1.0,34.93,1.53,220.6,14.9525,DDF,115910.0,11.192,4096,1.0,34.93,1.53,220.6,14.8438,both
SN001069,61163.9982,LSST-r,DDF,137160.0,11.399,4096,1.0,35.07,1.67,208.5,14.6482,DDF,136043.0,11.353,4096,1.0,35.07,1.67,208.5,14.6725,both
SN001069,61165.0849,LSST-g,DDF,168004.0,18.56,4096,1.0,34.26,2.98,168.3,14.4459,DDF,159242.0,18.088,4096,1.0,34.26,2.98,168.3,14.4882,both
SN001069,61165.0925,LSST-i,DDF,111976.0,11.377,4096,1.0,34.89,2.44,245.6,14.8744,DDF,119508.0,11.738,4096,1.0,34.89,2.44,245.6,14.8026,both
